"country","city","start","end","Year","dengue","T_res"
"VIET NAM","HA TINH","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","QUANG NGAI","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","BAC GIANG","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","LAO CAI","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","BAC LIEU","2003-01-01","2003-01-31","2003","15","Month"
"VIET NAM","PHU THO","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","THAI NGUYEN","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","PHU YEN","2003-01-01","2003-01-31","2003","52","Month"
"VIET NAM","HUNG YEN","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","BINH PHUOC","2003-01-01","2003-01-31","2003","40","Month"
"VIET NAM","BAC NINH","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","BEN TRE","2003-01-01","2003-01-31","2003","178","Month"
"VIET NAM","BINH DINH","2003-01-01","2003-01-31","2003","16","Month"
"VIET NAM","TAY NINH","2003-01-01","2003-01-31","2003","27","Month"
"VIET NAM","DA NANG CITY","2003-01-01","2003-01-31","2003","20","Month"
"VIET NAM","HAI PHONG CITY","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","VINH LONG","2003-01-01","2003-01-31","2003","164","Month"
"VIET NAM","HA TAY","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","DONG THAP","2003-01-01","2003-01-31","2003","113","Month"
"VIET NAM","NINH BINH","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","TUYEN QUANG","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","GIA LAI","2003-01-01","2003-01-31","2003","1","Month"
"VIET NAM","KIEN GIANG","2003-01-01","2003-01-31","2003","100","Month"
"VIET NAM","HA NAM","2003-01-01","2003-01-31","2003","1","Month"
"VIET NAM","QUANG BINH","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","THUA THIEN - HUE","2003-01-01","2003-01-31","2003","3","Month"
"VIET NAM","CAN THO CITY","2003-01-01","2003-01-31","2003","52","Month"
"VIET NAM","TIEN GIANG","2003-01-01","2003-01-31","2003","208","Month"
"VIET NAM","HAI DUONG","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","QUANG NAM","2003-01-01","2003-01-31","2003","6","Month"
"VIET NAM","HO CHI MINH CITY","2003-01-01","2003-01-31","2003","490","Month"
"VIET NAM","TRA VINH","2003-01-01","2003-01-31","2003","8","Month"
"VIET NAM","NAM DINH","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","YEN BAI","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","THANH HOA","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","HOA BINH","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","BINH DUONG","2003-01-01","2003-01-31","2003","160","Month"
"VIET NAM","CAO BANG","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","QUANG NINH","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","KHANH HOA","2003-01-01","2003-01-31","2003","68","Month"
"VIET NAM","THAI BINH","2003-01-01","2003-01-31","2003","1","Month"
"VIET NAM","LAI CHAU","2003-01-01","2003-01-31","2003","0","Month"
"VIET NAM","NA","2003-01-01","2003-12-31","2003","49751","Year"
"VIET NAM","DAK LAK","2003-02-01","2003-02-28","2003","14","Month"
"VIET NAM","LONG AN","2003-02-01","2003-02-28","2003","27","Month"
"VIET NAM","QUANG TRI","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","AN GIANG","2003-02-01","2003-02-28","2003","55","Month"
"VIET NAM","BA RIA-VUNG TAU","2003-02-01","2003-02-28","2003","34","Month"
"VIET NAM","CAN THO CITY","2003-02-01","2003-02-28","2003","45","Month"
"VIET NAM","CAO BANG","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","DONG NAI","2003-02-01","2003-02-28","2003","103","Month"
"VIET NAM","DONG THAP","2003-02-01","2003-02-28","2003","71","Month"
"VIET NAM","LAM DONG","2003-02-01","2003-02-28","2003","2","Month"
"VIET NAM","BAC LIEU","2003-02-01","2003-02-28","2003","17","Month"
"VIET NAM","NINH THUAN","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","SOC TRANG","2003-02-01","2003-02-28","2003","34","Month"
"VIET NAM","SON LA","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","TAY NINH","2003-02-01","2003-02-28","2003","10","Month"
"VIET NAM","BAC KAN","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","BINH THUAN","2003-02-01","2003-02-28","2003","2","Month"
"VIET NAM","CA MAU","2003-02-01","2003-02-28","2003","9","Month"
"VIET NAM","KIEN GIANG","2003-02-01","2003-02-28","2003","50","Month"
"VIET NAM","KON TUM","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","HA NOI CITY","2003-02-01","2003-02-28","2003","3","Month"
"VIET NAM","NAM DINH","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","NGHE AN","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","HAI DUONG","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","HOA BINH","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","QUANG NGAI","2003-02-01","2003-02-28","2003","2","Month"
"VIET NAM","BAC GIANG","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","PHU THO","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","BEN TRE","2003-02-01","2003-02-28","2003","100","Month"
"VIET NAM","PHU YEN","2003-02-01","2003-02-28","2003","13","Month"
"VIET NAM","QUANG BINH","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","HUNG YEN","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","BINH PHUOC","2003-02-01","2003-02-28","2003","17","Month"
"VIET NAM","THAI NGUYEN","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","HA TAY","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","BINH DINH","2003-02-01","2003-02-28","2003","10","Month"
"VIET NAM","HAI PHONG CITY","2003-02-01","2003-02-28","2003","2","Month"
"VIET NAM","HA GIANG","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","TIEN GIANG","2003-02-01","2003-02-28","2003","185","Month"
"VIET NAM","HA TINH","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","KHANH HOA","2003-02-01","2003-02-28","2003","46","Month"
"VIET NAM","VINH LONG","2003-02-01","2003-02-28","2003","73","Month"
"VIET NAM","NINH BINH","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","QUANG NINH","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","HA NAM","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","THUA THIEN - HUE","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","QUANG NAM","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","HO CHI MINH CITY","2003-02-01","2003-02-28","2003","373","Month"
"VIET NAM","TRA VINH","2003-02-01","2003-02-28","2003","3","Month"
"VIET NAM","VINH PHUC","2003-02-01","2003-02-28","2003","1","Month"
"VIET NAM","LAI CHAU","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","TUYEN QUANG","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","BAC NINH","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","BINH DUONG","2003-02-01","2003-02-28","2003","91","Month"
"VIET NAM","GIA LAI","2003-02-01","2003-02-28","2003","1","Month"
"VIET NAM","YEN BAI","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","THANH HOA","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","DA NANG CITY","2003-02-01","2003-02-28","2003","1","Month"
"VIET NAM","LAO CAI","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","THAI BINH","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","LANG SON","2003-02-01","2003-02-28","2003","0","Month"
"VIET NAM","DAK LAK","2003-03-01","2003-03-31","2003","4","Month"
"VIET NAM","AN GIANG","2003-03-01","2003-03-31","2003","81","Month"
"VIET NAM","BA RIA-VUNG TAU","2003-03-01","2003-03-31","2003","35","Month"
"VIET NAM","BINH THUAN","2003-03-01","2003-03-31","2003","14","Month"
"VIET NAM","CAN THO CITY","2003-03-01","2003-03-31","2003","64","Month"
"VIET NAM","CAO BANG","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","DONG NAI","2003-03-01","2003-03-31","2003","58","Month"
"VIET NAM","GIA LAI","2003-03-01","2003-03-31","2003","6","Month"
"VIET NAM","HA NOI CITY","2003-03-01","2003-03-31","2003","5","Month"
"VIET NAM","LONG AN","2003-03-01","2003-03-31","2003","22","Month"
"VIET NAM","NINH THUAN","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","QUANG TRI","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","SON LA","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","TAY NINH","2003-03-01","2003-03-31","2003","8","Month"
"VIET NAM","BAC KAN","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","BEN TRE","2003-03-01","2003-03-31","2003","106","Month"
"VIET NAM","VINH PHUC","2003-03-01","2003-03-31","2003","1","Month"
"VIET NAM","CA MAU","2003-03-01","2003-03-31","2003","8","Month"
"VIET NAM","YEN BAI","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","HA GIANG","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","NAM DINH","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","HA TINH","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","HAI DUONG","2003-03-01","2003-03-31","2003","1","Month"
"VIET NAM","HOA BINH","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","KON TUM","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","LAM DONG","2003-03-01","2003-03-31","2003","1","Month"
"VIET NAM","NGHE AN","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","BAC GIANG","2003-03-01","2003-03-31","2003","1","Month"
"VIET NAM","LAO CAI","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","THAI NGUYEN","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","BAC LIEU","2003-03-01","2003-03-31","2003","26","Month"
"VIET NAM","VINH LONG","2003-03-01","2003-03-31","2003","104","Month"
"VIET NAM","PHU YEN","2003-03-01","2003-03-31","2003","9","Month"
"VIET NAM","QUANG BINH","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","HUNG YEN","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","KHANH HOA","2003-03-01","2003-03-31","2003","34","Month"
"VIET NAM","QUANG NGAI","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","HA TAY","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","QUANG NINH","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","DONG THAP","2003-03-01","2003-03-31","2003","91","Month"
"VIET NAM","BINH DINH","2003-03-01","2003-03-31","2003","9","Month"
"VIET NAM","BINH DUONG","2003-03-01","2003-03-31","2003","123","Month"
"VIET NAM","HAI PHONG CITY","2003-03-01","2003-03-31","2003","6","Month"
"VIET NAM","BINH PHUOC","2003-03-01","2003-03-31","2003","24","Month"
"VIET NAM","HO CHI MINH CITY","2003-03-01","2003-03-31","2003","543","Month"
"VIET NAM","QUANG NAM","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","THUA THIEN - HUE","2003-03-01","2003-03-31","2003","2","Month"
"VIET NAM","NINH BINH","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","KIEN GIANG","2003-03-01","2003-03-31","2003","58","Month"
"VIET NAM","HA NAM","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","BAC NINH","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","TRA VINH","2003-03-01","2003-03-31","2003","9","Month"
"VIET NAM","TIEN GIANG","2003-03-01","2003-03-31","2003","268","Month"
"VIET NAM","LAI CHAU","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","SOC TRANG","2003-03-01","2003-03-31","2003","82","Month"
"VIET NAM","TUYEN QUANG","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","PHU THO","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","THAI BINH","2003-03-01","2003-03-31","2003","1","Month"
"VIET NAM","THANH HOA","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","DA NANG CITY","2003-03-01","2003-03-31","2003","5","Month"
"VIET NAM","LANG SON","2003-03-01","2003-03-31","2003","0","Month"
"VIET NAM","DAK LAK","2003-04-01","2003-04-30","2003","15","Month"
"VIET NAM","AN GIANG","2003-04-01","2003-04-30","2003","96","Month"
"VIET NAM","BA RIA-VUNG TAU","2003-04-01","2003-04-30","2003","42","Month"
"VIET NAM","BINH THUAN","2003-04-01","2003-04-30","2003","13","Month"
"VIET NAM","CAO BANG","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","LAM DONG","2003-04-01","2003-04-30","2003","6","Month"
"VIET NAM","LONG AN","2003-04-01","2003-04-30","2003","30","Month"
"VIET NAM","NINH THUAN","2003-04-01","2003-04-30","2003","1","Month"
"VIET NAM","QUANG TRI","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","SOC TRANG","2003-04-01","2003-04-30","2003","117","Month"
"VIET NAM","SON LA","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","BAC KAN","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","BEN TRE","2003-04-01","2003-04-30","2003","154","Month"
"VIET NAM","VINH LONG","2003-04-01","2003-04-30","2003","155","Month"
"VIET NAM","YEN BAI","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","DONG NAI","2003-04-01","2003-04-30","2003","88","Month"
"VIET NAM","HA GIANG","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","HA NOI CITY","2003-04-01","2003-04-30","2003","16","Month"
"VIET NAM","NAM DINH","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","HA TINH","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","HAI DUONG","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","HOA BINH","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","KON TUM","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","LAI CHAU","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","NGHE AN","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","LAO CAI","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","THAI NGUYEN","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","BAC LIEU","2003-04-01","2003-04-30","2003","96","Month"
"VIET NAM","PHU YEN","2003-04-01","2003-04-30","2003","12","Month"
"VIET NAM","QUANG BINH","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","QUANG NGAI","2003-04-01","2003-04-30","2003","3","Month"
"VIET NAM","HA TAY","2003-04-01","2003-04-30","2003","1","Month"
"VIET NAM","BINH PHUOC","2003-04-01","2003-04-30","2003","91","Month"
"VIET NAM","BAC NINH","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","HUNG YEN","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","BINH DINH","2003-04-01","2003-04-30","2003","8","Month"
"VIET NAM","DONG THAP","2003-04-01","2003-04-30","2003","163","Month"
"VIET NAM","BINH DUONG","2003-04-01","2003-04-30","2003","57","Month"
"VIET NAM","HO CHI MINH CITY","2003-04-01","2003-04-30","2003","305","Month"
"VIET NAM","VINH PHUC","2003-04-01","2003-04-30","2003","11","Month"
"VIET NAM","TAY NINH","2003-04-01","2003-04-30","2003","5","Month"
"VIET NAM","KHANH HOA","2003-04-01","2003-04-30","2003","44","Month"
"VIET NAM","QUANG NAM","2003-04-01","2003-04-30","2003","10","Month"
"VIET NAM","PHU THO","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","HA NAM","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","HAI PHONG CITY","2003-04-01","2003-04-30","2003","21","Month"
"VIET NAM","THUA THIEN - HUE","2003-04-01","2003-04-30","2003","4","Month"
"VIET NAM","CAN THO CITY","2003-04-01","2003-04-30","2003","48","Month"
"VIET NAM","LANG SON","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","KIEN GIANG","2003-04-01","2003-04-30","2003","102","Month"
"VIET NAM","TIEN GIANG","2003-04-01","2003-04-30","2003","343","Month"
"VIET NAM","TRA VINH","2003-04-01","2003-04-30","2003","2","Month"
"VIET NAM","CA MAU","2003-04-01","2003-04-30","2003","23","Month"
"VIET NAM","TUYEN QUANG","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","THANH HOA","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","BAC GIANG","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","NINH BINH","2003-04-01","2003-04-30","2003","6","Month"
"VIET NAM","GIA LAI","2003-04-01","2003-04-30","2003","24","Month"
"VIET NAM","DA NANG CITY","2003-04-01","2003-04-30","2003","8","Month"
"VIET NAM","QUANG NINH","2003-04-01","2003-04-30","2003","1","Month"
"VIET NAM","THAI BINH","2003-04-01","2003-04-30","2003","0","Month"
"VIET NAM","LONG AN","2003-05-01","2003-05-31","2003","45","Month"
"VIET NAM","AN GIANG","2003-05-01","2003-05-31","2003","119","Month"
"VIET NAM","BA RIA-VUNG TAU","2003-05-01","2003-05-31","2003","42","Month"
"VIET NAM","CAO BANG","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","DAK LAK","2003-05-01","2003-05-31","2003","24","Month"
"VIET NAM","DONG THAP","2003-05-01","2003-05-31","2003","151","Month"
"VIET NAM","GIA LAI","2003-05-01","2003-05-31","2003","9","Month"
"VIET NAM","LANG SON","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","BAC LIEU","2003-05-01","2003-05-31","2003","101","Month"
"VIET NAM","QUANG TRI","2003-05-01","2003-05-31","2003","11","Month"
"VIET NAM","KON TUM","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","SON LA","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","TAY NINH","2003-05-01","2003-05-31","2003","14","Month"
"VIET NAM","YEN BAI","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","DONG NAI","2003-05-01","2003-05-31","2003","83","Month"
"VIET NAM","LAM DONG","2003-05-01","2003-05-31","2003","4","Month"
"VIET NAM","HA GIANG","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","BAC KAN","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","HA NOI CITY","2003-05-01","2003-05-31","2003","22","Month"
"VIET NAM","NAM DINH","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","HA TINH","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","HAI DUONG","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","HOA BINH","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","NGHE AN","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","THAI NGUYEN","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","BINH THUAN","2003-05-01","2003-05-31","2003","28","Month"
"VIET NAM","QUANG BINH","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","HUNG YEN","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","QUANG NGAI","2003-05-01","2003-05-31","2003","4","Month"
"VIET NAM","SOC TRANG","2003-05-01","2003-05-31","2003","201","Month"
"VIET NAM","LAI CHAU","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","HA TAY","2003-05-01","2003-05-31","2003","4","Month"
"VIET NAM","BINH PHUOC","2003-05-01","2003-05-31","2003","133","Month"
"VIET NAM","BEN TRE","2003-05-01","2003-05-31","2003","140","Month"
"VIET NAM","BINH DINH","2003-05-01","2003-05-31","2003","11","Month"
"VIET NAM","BINH DUONG","2003-05-01","2003-05-31","2003","47","Month"
"VIET NAM","DA NANG CITY","2003-05-01","2003-05-31","2003","10","Month"
"VIET NAM","QUANG NINH","2003-05-01","2003-05-31","2003","7","Month"
"VIET NAM","VINH LONG","2003-05-01","2003-05-31","2003","86","Month"
"VIET NAM","HO CHI MINH CITY","2003-05-01","2003-05-31","2003","275","Month"
"VIET NAM","PHU YEN","2003-05-01","2003-05-31","2003","69","Month"
"VIET NAM","THUA THIEN - HUE","2003-05-01","2003-05-31","2003","7","Month"
"VIET NAM","NINH BINH","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","HAI PHONG CITY","2003-05-01","2003-05-31","2003","22","Month"
"VIET NAM","HA NAM","2003-05-01","2003-05-31","2003","1","Month"
"VIET NAM","CAN THO CITY","2003-05-01","2003-05-31","2003","45","Month"
"VIET NAM","TIEN GIANG","2003-05-01","2003-05-31","2003","377","Month"
"VIET NAM","KIEN GIANG","2003-05-01","2003-05-31","2003","130","Month"
"VIET NAM","QUANG NAM","2003-05-01","2003-05-31","2003","27","Month"
"VIET NAM","TRA VINH","2003-05-01","2003-05-31","2003","7","Month"
"VIET NAM","CA MAU","2003-05-01","2003-05-31","2003","25","Month"
"VIET NAM","THANH HOA","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","BAC GIANG","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","PHU THO","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","BAC NINH","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","TUYEN QUANG","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","KHANH HOA","2003-05-01","2003-05-31","2003","73","Month"
"VIET NAM","NINH THUAN","2003-05-01","2003-05-31","2003","2","Month"
"VIET NAM","VINH PHUC","2003-05-01","2003-05-31","2003","8","Month"
"VIET NAM","THAI BINH","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","LAO CAI","2003-05-01","2003-05-31","2003","0","Month"
"VIET NAM","DAK LAK","2003-06-01","2003-06-30","2003","53","Month"
"VIET NAM","DONG NAI","2003-06-01","2003-06-30","2003","166","Month"
"VIET NAM","LONG AN","2003-06-01","2003-06-30","2003","87","Month"
"VIET NAM","AN GIANG","2003-06-01","2003-06-30","2003","145","Month"
"VIET NAM","BINH THUAN","2003-06-01","2003-06-30","2003","81","Month"
"VIET NAM","CAN THO CITY","2003-06-01","2003-06-30","2003","58","Month"
"VIET NAM","CAO BANG","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","QUANG TRI","2003-06-01","2003-06-30","2003","54","Month"
"VIET NAM","LAM DONG","2003-06-01","2003-06-30","2003","6","Month"
"VIET NAM","SOC TRANG","2003-06-01","2003-06-30","2003","200","Month"
"VIET NAM","SON LA","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","TAY NINH","2003-06-01","2003-06-30","2003","19","Month"
"VIET NAM","BEN TRE","2003-06-01","2003-06-30","2003","209","Month"
"VIET NAM","VINH LONG","2003-06-01","2003-06-30","2003","56","Month"
"VIET NAM","KIEN GIANG","2003-06-01","2003-06-30","2003","290","Month"
"VIET NAM","HA GIANG","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","HA NOI CITY","2003-06-01","2003-06-30","2003","24","Month"
"VIET NAM","HA TINH","2003-06-01","2003-06-30","2003","2","Month"
"VIET NAM","HAI DUONG","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","HO CHI MINH CITY","2003-06-01","2003-06-30","2003","170","Month"
"VIET NAM","NGHE AN","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","BA RIA-VUNG TAU","2003-06-01","2003-06-30","2003","48","Month"
"VIET NAM","BAC KAN","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","THAI NGUYEN","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","PHU YEN","2003-06-01","2003-06-30","2003","118","Month"
"VIET NAM","QUANG BINH","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","HUNG YEN","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","QUANG NGAI","2003-06-01","2003-06-30","2003","1","Month"
"VIET NAM","QUANG NINH","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","BINH PHUOC","2003-06-01","2003-06-30","2003","253","Month"
"VIET NAM","NAM DINH","2003-06-01","2003-06-30","2003","29","Month"
"VIET NAM","BINH DINH","2003-06-01","2003-06-30","2003","38","Month"
"VIET NAM","DONG THAP","2003-06-01","2003-06-30","2003","195","Month"
"VIET NAM","BINH DUONG","2003-06-01","2003-06-30","2003","86","Month"
"VIET NAM","DA NANG CITY","2003-06-01","2003-06-30","2003","8","Month"
"VIET NAM","HAI PHONG CITY","2003-06-01","2003-06-30","2003","77","Month"
"VIET NAM","THANH HOA","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","HA TAY","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","TIEN GIANG","2003-06-01","2003-06-30","2003","727","Month"
"VIET NAM","QUANG NAM","2003-06-01","2003-06-30","2003","93","Month"
"VIET NAM","THUA THIEN - HUE","2003-06-01","2003-06-30","2003","7","Month"
"VIET NAM","HOA BINH","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","NINH BINH","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","GIA LAI","2003-06-01","2003-06-30","2003","26","Month"
"VIET NAM","BAC GIANG","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","LANG SON","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","NINH THUAN","2003-06-01","2003-06-30","2003","6","Month"
"VIET NAM","TRA VINH","2003-06-01","2003-06-30","2003","20","Month"
"VIET NAM","TUYEN QUANG","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","VINH PHUC","2003-06-01","2003-06-30","2003","16","Month"
"VIET NAM","KON TUM","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","LAI CHAU","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","CA MAU","2003-06-01","2003-06-30","2003","62","Month"
"VIET NAM","KHANH HOA","2003-06-01","2003-06-30","2003","55","Month"
"VIET NAM","PHU THO","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","BAC NINH","2003-06-01","2003-06-30","2003","1","Month"
"VIET NAM","HA NAM","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","BAC LIEU","2003-06-01","2003-06-30","2003","172","Month"
"VIET NAM","YEN BAI","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","THAI BINH","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","LAO CAI","2003-06-01","2003-06-30","2003","0","Month"
"VIET NAM","LONG AN","2003-07-01","2003-07-31","2003","86","Month"
"VIET NAM","AN GIANG","2003-07-01","2003-07-31","2003","166","Month"
"VIET NAM","BINH THUAN","2003-07-01","2003-07-31","2003","77","Month"
"VIET NAM","CAN THO CITY","2003-07-01","2003-07-31","2003","119","Month"
"VIET NAM","DAK LAK","2003-07-01","2003-07-31","2003","75","Month"
"VIET NAM","GIA LAI","2003-07-01","2003-07-31","2003","22","Month"
"VIET NAM","HA NOI CITY","2003-07-01","2003-07-31","2003","19","Month"
"VIET NAM","NINH THUAN","2003-07-01","2003-07-31","2003","7","Month"
"VIET NAM","QUANG TRI","2003-07-01","2003-07-31","2003","87","Month"
"VIET NAM","SON LA","2003-07-01","2003-07-31","2003","0","Month"
"VIET NAM","TAY NINH","2003-07-01","2003-07-31","2003","58","Month"
"VIET NAM","YEN BAI","2003-07-01","2003-07-31","2003","0","Month"
